caption,username,post_url,filename,google_drive_link
A soldier of the British Army standing guard and two beach-goers separated by a barbed-wire fence on a beach in England in 1941 during the Second World War. Credit: @sebcolorisation historycolored.com⁠ #history #beach #wwii,historycolored,https://www.instagram.com/p/DIMQoyspKo7/,post_302.jpg,https://drive.google.com/uc?id=1tz_v0NlnE5CELrN_HHDWNn90of7nlHIz
"French soldiers photographed in the trenches around Vauquois, Meuse, France on the 17 December 1917. Credit: @spektonzcolorizations⁠ historycolored.com⁠ #history #ww1 #france",historycolored,https://www.instagram.com/p/DIWjpVRTiEH/,post_303.jpg,https://drive.google.com/uc?id=1F3Q7w0mNZOuNSVTLaWTHGnfpGSMuZVV7
"American servicemen sitting with women for a feast in a tavern in Washington, D.C. Photograph taken in c. 1917. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #usa #washingtondc",historycolored,https://www.instagram.com/p/DIZIbJ1yu3C/,post_304.jpg,https://drive.google.com/uc?id=1IjvyI2HVV6A4lCEyeWlxWB73gKBcFuCB
"Restored footage from 1917 of 26th President of the United States Theodore Roosevelt talking to suffragist Vira Boarman Whitehouse at his home Sagamore Hill in Cove Neck, New York, United States during the opening of the second New York State suffrage campaign. Theodore Roosevelt supported women’s suffrage and in this footage is shown supporting and assisting in the campaigning for an amendment to the New York State Constitution to give women the right to vote. This amendment was successfully approved on the 6th November 1917, just under 3 years before the 19th Amendment was ratified, giving women in all of the United States the right to vote.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: Women suffragettes visit TR at Sagamore [1917], Library of Congress  #history #roosevelt #theodoreroosevelt #newyork #restored #historicalfootage",historycolored,https://www.instagram.com/p/DIUnK6GNwYe/,post_305.jpg,https://drive.google.com/uc?id=1BNo6CzCnMAXodg_xIE8C4HVqAN-0T0MU
Kaiser Wilhelm II photographed smoking in Silesia by Oscar Tellgmann in 1913. Credit: @julius.colorization⁠ historycolored.com⁠ #history #wilhelmii #historycolored,historycolored,https://www.instagram.com/p/DIbtR4_Twn7/,post_306.jpg,https://drive.google.com/uc?id=1PA0yc63wFzEecVhg1tVMEQeyUEEjoyB5
"A group of men photographed by Arthur Rothstein outside a post office and store in Nethers, Virginia, United States in October 1935. Credit: @sebcolorisation historycolored.com⁠ #history #usa #virginia",historycolored,https://www.instagram.com/p/DIeSFzdSGBv/,post_307.jpg,https://drive.google.com/uc?id=1noCqhX84GBjyKmO8octh87SvDm5PcjL4
"A child reading a newspaper next to a police officer in Paris, France on the 1 May 1912. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #paris #historycolored",historycolored,https://www.instagram.com/p/DIEiDXPzMX1/,post_308.jpg,https://drive.google.com/uc?id=1Le7Ys5yM6mxQWM-5-El2zf3xBZO816Xo
"35th President of the United States, John F. Kennedy, posing for a portrait during his time as US Senator for Massachusetts. Photograph taken in c. 1953. Credit: @spektonzcolorizations⁠ historycolored.com⁠ #history #jfk #kennedy",historycolored,https://www.instagram.com/p/DJCVKtlTuf5/,post_309.jpg,https://drive.google.com/uc?id=1iXUAp7fEHK7mc_ljFEHGb-ZKznh3bMdc
"Members of the British Royal Family during the visit of the Emperor and Empress of Russia, photographed on the grounds of Balmoral Castle in Scotland in 1896.⁠ ⁠ Standing Left to Right: Prince Arthur, Duke of Connaught; Princess Patricia of Connaught; the Prince of Wales, later King Edward VII; Prince Carl of Denmark, later King Haakon VII of Norway; Princess Louise Margaret, Duchess of Connaught; Princess Helena Victoria of Schleswig-Holstein; Princess Victoria of Wales, later of the United Kingdom; Emperor Nicholas II of Russia; and Princess Margaret of Connaught, later Crown Princess of Sweden.⁠ ⁠ Seated Left to Right: Alexandra the Princess of Wales, later Queen consort of the United Kingdom; Empress Alexandra Feodorovna of Russia; Princess Louise, Duchess of Fife; and Princess Maud, later Queen consort of Norway.⁠ ⁠ Credit: @royaltyincolour⁠ historycolored.com⁠ #history #royal #monarchy",historycolored,https://www.instagram.com/p/DH1FRewRJRK/,post_310.jpg,https://drive.google.com/uc?id=1JXmqWdedqfHgW0j7_-RRYWF6MFYRDwE2
"A young couple photographed by Bert Hardy in front of the Granada Cinema in Tooting, England in 1954. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #tooting #london",historycolored,https://www.instagram.com/p/DHwCkVTShIp/,post_311.jpg,https://drive.google.com/uc?id=1dkpq9BkI0jci8vy9rAUc5uJWOqPQu_dT
"People at the beach in Coney Island, New York, United States in c. 1905. Credit: @marinaarts⁠ historycolored.com⁠ #history #coneyisland #newyork",historycolored,https://www.instagram.com/p/DHq4_-5Sguz/,post_312.jpg,https://drive.google.com/uc?id=1En0S_kXAkre0CX1kgP51p_DTkR5hr9ws
"A pushcart fruit vendor at the Fulton fish market in New York City, photographed by Gordon Parks in May 1943. Credit: @colourizedjackson⁠ historycolored.com⁠ #history #nyc #newyork",historycolored,https://www.instagram.com/p/DH6O53nMC3P/,post_313.jpg,https://drive.google.com/uc?id=1cl9KdSax2oyvj6gWEIXeWu3FyAxXZU4D
"Restored footage from 1919 of three elderly residents of Voldendam, the Netherlands.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: Volendammers, OpenBeelden, Public Domain  #history #volendam #netherlands #restored #historicalfootage",historycolored,https://www.instagram.com/p/DHou31nu-lB/,post_314.jpg,https://drive.google.com/uc?id=1Xj_jeSdiInOC_43lN51sUi7FHU1Hn0Xo
"Two Royal Navy sailors of the HMS Hood posing for a photograph with the ship's mascot Bill, a white Bull Terrier dog. Photograph taken in 1940. The HMS Hood sank on the 24 May 1941 during the Battle of Denmark Strait when it was hit by multiple German shells. The ship sank within three minutes and all but 3 of the 1,418 crew on board died. The mascot Bill had left the ship in early 1941 prior to the battle. Albert McDowell, the sailor on the left, died during the Battle. The identity and fate of the sailor on the right is unknown. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #ww2 #navy",historycolored,https://www.instagram.com/p/DIB9TSNsNG8/,post_315.jpg,https://drive.google.com/uc?id=11q1n_zKCcbi4eeltOWOlfS3qeOKujyic
"Restored footage from the 1950s of a cable car in San Francisco, California being rotated at the end of the line.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: IA 35000006 001, Internet Archive, CC BY 2.0  #history #sanfrancisco #unitedstates #restored #historicalfootage",historycolored,https://www.instagram.com/p/DH6wi0DuHMp/,post_316.jpg,https://drive.google.com/uc?id=16tS-YGcFnhL9mSOgB2mEjdVHFSF9ADWG
"A US Army private working on his Underwood Universal Portable typewriter on an improvised table that has been cut out of a Merbau tree. Photograph taken in Buna, during the New Guinea Campaign in 1942. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #wwii #soldier",historycolored,https://www.instagram.com/p/DIHG1Xrv0hV/,post_317.jpg,https://drive.google.com/uc?id=1TxH3CG1r_mkCjgF31A30WDvofRcVu4k0
"Captain Richard D. Winters, from ""Easy Company"" of the 506th Parachute Infantry Regiment, photographed in front of the gateway into the ""Landgoed Schoonderlogt"" estate in Elst, Netherlands, in 1944. The experiences of Captain Winters and other members of Easy Company during World War II are depicted in the 1992 book Band of Brothers and its 2001 television adaptation. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #bandofbrothers #ww2",historycolored,https://www.instagram.com/p/DHL_caAzACj/,post_318.jpg,https://drive.google.com/uc?id=1VcicAnP1DZcc4B92foBX4_ItQ4FoW6-r
"A Coal miner in Scotts Run, West Virginia, photographed by Lewis Hine in March 1937. Credit: @tlcolours⁠ historycolored.com⁠ #history #westvirginia #coalminer",historycolored,https://www.instagram.com/p/DHOkNnQzz3U/,post_319.jpg,https://drive.google.com/uc?id=1MR1mZT7qTJSAD-jqxnxtN-yE3XJZhyp6
"A magazine stand in Yreka, California, photographed by Russell Lee in July 1942. Credit: @retrograde_colour⁠ historycolored.com⁠ #history #magazine #california",historycolored,https://www.instagram.com/p/DHJaprsTPKJ/,post_320.jpg,https://drive.google.com/uc?id=1DZ4kJl-S4yEFeYCUDp0Rm8matNZA3FAw
"A Ford convertible with a glass bubble top photographed in Los Angeles, California in 1948. The glass tops were made by a company that produced aircraft canopies for war planes. In this photograph the glass top is being shown off by a LA Ford dealership, attaching the bubble top to a convertible. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #car #losangeles",historycolored,https://www.instagram.com/p/DHbcOJVyB24/,post_321.jpg,https://drive.google.com/uc?id=1EKxINSHmZRCJgnXbkqAmBMOdLAoQaC1O
"Hattie McDaniel photographed with her Academy Award for Best Actress in a Supporting Role awarded for her performance in Gone with the Wind (1939). McDaniel was the first African-American to win an Oscar, doing so at the 12th Academy Awards on the 29 February 1940. From the 9th Academy Awards until the 16th Academy Awards, winners of the 'Best Supporting' awards were given plaques instead of statuettes. McDaniel's attendance at the event was initially in doubt as the Cocoanut Grove nightclub, which was hosting the Oscars, was racially segregated and would have typically stopped her from entering the venue. Gone with the Wind film producer David O. Selznick made arrangements to allow McDaniel to attend but she was still required to sit on a segregated table at the back of the room away from her Gone with the Wind co-stars and other attendees. Credit: @marinaarts⁠ historycolored.com⁠ #history #oscars #hattiemcdaniel",historycolored,https://www.instagram.com/p/DHY3djCyPRQ/,post_322.jpg,https://drive.google.com/uc?id=16rHrnJEPfIa9a9ngG3gBy5A__gtP5jhT
"A still from the Charlie Chaplin silent film ""A Dog's Life"" which shows Charlie Chaplin as his famous character ""The Tramp"" sitting with Scraps the dog. The film was released in April 1918. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #chaplin #adogslife",historycolored,https://www.instagram.com/p/DHlvZyis9lP/,post_323.jpg,https://drive.google.com/uc?id=1qJ8aXsN0v6qqfor3bNC8clW9lFA7oA2O
"An American soldier resting on the street of the town square in Marigny, Normandy, France. Photograph taken on the 28 July 1944. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #ww2 #soldier",historycolored,https://www.instagram.com/p/DHRJAAWTPdE/,post_324.jpg,https://drive.google.com/uc?id=12ATH05BEMdqEmEJXSKjBUwiKXzyVrsi2
"Portrait of the Duchess of Santoña, Eugenia María Fitz-James Stuart y Falcó, and her two sons Carlos Alfonso (right) and Jaime (left), wearing reproductions of British military uniforms. Photograph taken in Madrid in 1915. ⁠ ⁠ Eugenia was a Spanish noblewoman who belonged to the noble house of FitzJames Stuart which had Scottish origins. It was founded by James FitzJames, 1st Duke of Berwick, who was the illegitimate child of King James VII of Scotland (James II of England). ⁠ ⁠ The family was proud of their British origins and showed support for the British and their allies during World War I. Carlos Alfonso also had a close friendship with Queen Elizabeth II and Prince Philip. ⁠ ⁠ Credit: @blaucolorizations⁠ historycolored.com⁠ #history #ww1 #spain",historycolored,https://www.instagram.com/p/DHoUOT8vtVg/,post_325.jpg,https://drive.google.com/uc?id=16XVoCrqIykXlG9ck3KThO8kLZaFwTomm
Queen Victoria of the United Kingdom dressed for the wedding of The Duke and Duchess of Albany. Photograph taken in 1882 by Alexander Bassano. Credit: @royaltyincolour⁠ historycolored.com⁠ #history #queenvictoria #uk,historycolored,https://www.instagram.com/p/DHTt1eRSPtv/,post_326.jpg,https://drive.google.com/uc?id=1T0gBEQq6iJfs2tciVooIdz7PW1eWX55V
"Four officers belonging to the Horse Artillery Brigade of the Army of the Potomac, Union Army, photographed in 1862 near Fair Oaks, Virginia. From Left to Right: Lt. Robert Clarke, Capt. John C. Tidball, Lt. William N. Dennison, and Capt. Alexander C.M. Pennington. Credit: @timcolorization⁠ historycolored.com⁠ #history #americancivilwar #soldiers",historycolored,https://www.instagram.com/p/DHjKkU1yq9P/,post_327.jpg,https://drive.google.com/uc?id=1F_wDlrdxr2Bi_4hJlXUsF_6h4plXEXzc
"A street in the city of Segovia in Spain photographed in c. 1904. In the background, you can see the famous Roman Aqueduct of Segovia, which is believed to have been constructed between the 1st and 2nd Century AD. German-American photographer Arnold Genthe took this photo during his travels around Europe at the beginning of the 20th century. Credit: @julius.colorization⁠ historycolored.com⁠ #history #spain #segovia",historycolored,https://www.instagram.com/p/DH3qJg1Topw/,post_328.jpg,https://drive.google.com/uc?id=1XMdBgdD1bg5Cisysl3IF9Ao6MOOfIoqT
"The Kennedy family photographed in Hyannis Port, Massachusetts in 1948. From left to right: John F. Kennedy, Jean Kennedy Smith, Rose Kennedy, Joseph Kennedy Sr., Patricia Kennedy Lawford, Robert F. Kennedy, Eunice Kennedy Shriver, and Edward ""Ted"" Kennedy (kneeling). Credit: @historyncolour / @royaltyincolour⁠ historycolored.com⁠ #history #kennedy #jfk",historycolored,https://www.instagram.com/p/DHG139CyAO4/,post_329.jpg,https://drive.google.com/uc?id=1ppYy8OlbCfxTUlLbkM7JqNAaj_cjS8g0
"A Dutch boy asks for an autograph from Field Marshal Bernard Montgomery at Volkel Airbase near Uden, Netherlands, in February 1945. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #ww2 #netherlands",historycolored,https://www.instagram.com/p/DGvquxbPh9R/,post_330.jpg,https://drive.google.com/uc?id=1zVZthxXaAk4NiB0fWm-o-4kToCuWmjX4
"Men of the West Yorkshire Regiment, British Army, photographed sitting in a captured German pillbox waiting to go into action. Photograph taken near St. Julien-Gravenstafel road, Flanders, Belgium during the Battle of Polygon Wood 26 September - 3 October 1917. Credit: @julius.colorization⁠ historycolored.com⁠ #history #ww1 #flanders",historycolored,https://www.instagram.com/p/DHynVmbSDaQ/,post_332.jpg,https://drive.google.com/uc?id=1TARilg05E7z0QEcldS7Vu3d8FPPWjDrc
"People broadcasting a radio program from a café on Rue Saint-Louis-en-l'Île in Paris, France in 1958. Photograph taken by Philippe Bataillon. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #france #paris",historycolored,https://www.instagram.com/p/DGyPiCdP4ZO/,post_333.jpg,https://drive.google.com/uc?id=18CDfs-blTf7ZEoNv16KkgGq0oon5WK-U
"Portrait of Abraham Lincoln taken in Beardstown, Illinois by Abraham M. Byers on the 7 May 1858. Credit: @spektonzcolorizations⁠ historycolored.com⁠ #history #lincoln #abrahamlincoln",historycolored,https://www.instagram.com/p/DGqhEtbzYGf/,post_334.jpg,https://drive.google.com/uc?id=1xv9gW3_VK80U0F1FQzqgVBmeF-F5OsbE
Empress Elisabeth ‘Sisi’ of Austria photographed smiling at the camera in 1865. Photograph taken by Oscar Kramer. Credit: @royaltyincolour⁠ historycolored.com⁠ #history #austria #monarch,historycolored,https://www.instagram.com/p/DG00SLQS_Zs/,post_335.jpg,https://drive.google.com/uc?id=1iUpfq253QwSp9Uzu2q-gmd5FKf83MelZ
"Portrait of Soviet cosmonaut Yuri Gagarin taken in 1963. Yuri Gagarin was the first person to travel into outer space. Aboard the Vostok 1 spacecraft, Gagarin completed one orbit of Earth on the 12 April 1961. Credit: @tlcolours⁠ historycolored.com⁠ #history #space #gagarin",historycolored,https://www.instagram.com/p/DG8iqGDT1Fn/,post_336.jpg,https://drive.google.com/uc?id=1fAi-S0LlOW3xg8LRD97Xu76Wd3e8Qiz-
"American servicemen in an entertainment booth that sprung up outside Camp Stewart near Hinesville, Georgia in April 1941. Photograph taken by Jack Delano. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #soldier #historycolored",historycolored,https://www.instagram.com/p/DIO1SwcyU5B/,post_337.jpg,https://drive.google.com/uc?id=100dGesKG4NJn6awc3ClM33wdoW4gu8vq
"A chestnut vendor in Baltimore, Maryland, photographed in c. 1905. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #baltimore #maryland",historycolored,https://www.instagram.com/p/DHEREe5zjmD/,post_338.jpg,https://drive.google.com/uc?id=146xqgqyi2sbbgYzCdaXI6fAm6sRPKH1f
"People walking through Valkenberg Park in Breda, Netherlands in 1937. Photograph taken by Jan de Jong. Credit: @coloriginals⁠ historycolored.com⁠ #history #breda #netherlands",historycolored,https://www.instagram.com/p/DHBsSdVTI8T/,post_339.jpg,https://drive.google.com/uc?id=132WqPWF3DjZfuOIDRQVqzU_n4lrq8_aO
"Rue du Noyer in Strasbourg, France photographed in c. 1880. Credit: @spektonzcolorizations⁠ historycolored.com⁠ #history #strasbourg #france",historycolored,https://www.instagram.com/p/DHWSnykyMYK/,post_340.jpg,https://drive.google.com/uc?id=1wO9NeDsmLgTTspGh5ZnFenvxUZ0deGMd
"Restored footage from the late 1940s of a vehicle driving through Bunker Hill in Los Angeles, California, United States.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: A Drive Through Bunker Hill and Downtown Los Angeles, ca. 1940s, Internet Archive, CC BY 3.0  #history #losangeles #bunkerhill #unitedstates #restored #historicalfootage",historycolored,https://www.instagram.com/p/DH_9JVttaDk/,post_341.jpg,https://drive.google.com/uc?id=14rf8sCF-5Aixw7pGJwswPNMaNbQ6PBiI
"Restored footage from the 1940s of traﬃc passing by, and pedestrians walking by on South Spring Street in Los Angeles, California, United States. The footage was filmed opposite the Yost Leather Co. storefront at 330 South Spring Street. To the left of Yost Leather Co. is Hotel Willard and to the right you can see Holly Hotel.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: PET 1007 R 3 LA Internet Archive, CC BY 2.0  #history #losangeles #usa #restored #historicalfootage",historycolored,https://www.instagram.com/p/DGg0ga0t4ff/,post_342.jpg,https://drive.google.com/uc?id=1YUyWxG0jaX0ROU4zZzMCGR5ywfUuihtH
"Three Sami men in Sjøgata, Tromsø, Norway in pose for a photograph in the 1890s. Credit: @colourmypast⁠ historycolored.com⁠ #history #sami #tromso",historycolored,https://www.instagram.com/p/DGQxe_Gyblo/,post_343.jpg,https://drive.google.com/uc?id=15aH8GMJmobVohGmcTAkbh5Oqsdvuq-XL
"American and British paratroopers from the 101st, 82nd Airborne Division and the South Staffordshire Regiment pose for a photograph in Boxtel, Netherlands on the 25 October 1944. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #ww2 #paratrooper",historycolored,https://www.instagram.com/p/DGOMY0xTexL/,post_344.jpg,https://drive.google.com/uc?id=1c-sJvzQd8ntWq8F8BvVGKAhxM2rJANtP
"A boy pushes a pram on Gloucester Street, The Rocks, Sydney, Australia in c. 1900. Credit: @tlcolours⁠ historycolored.com⁠ #history #sydney #australia",historycolored,https://www.instagram.com/p/DGD5P7NzsB3/,post_345.jpg,https://drive.google.com/uc?id=1CyhvDM4VkgNS8oOYbjIJwqydZ03iV8z_
A US Soldier reads the identity tag of a young German POW as another wounded POW fills out a form. Photograph taken in France in June 1944. Credit: @glimpsesintothepast⁠ historycolored.com⁠ #history #ww2 #soldiers,historycolored,https://www.instagram.com/p/DGGd-ohzI6L/,post_347.jpg,https://drive.google.com/uc?id=1DcUgzW_IWi-uW3aN448b5Ro4Q-n_7A7x
"Restored footage from 1943 of pedestrians walking on the street near Piccadilly Circus in London, England.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: PET 956 R 5, Internet Archive, CC BY 2.0  #history #london #england #restored #historicalfootage",historycolored,https://www.instagram.com/p/DGZUy-lIJp2/,post_348.jpg,https://drive.google.com/uc?id=1-XuGB-_J8-TfmZgMY5w1OhY7oDJyf4EZ
"Children sitting in front of a gate in Ouderkerk, Netherlands (now part of Amstelveen), with the Bankrasser watermill in the background. Photograph taken in c. 1892 by Jacob Olie. Credit: @retrograde_colour⁠ historycolored.com⁠ #history #netherlands #ouderkerk",historycolored,https://www.instagram.com/p/DGiyu9nzA2a/,post_349.jpg,https://drive.google.com/uc?id=1d9Z9dEg6XeOZGDuu0kl236ZfDU6aKvjY
"Buildings on the Main Street of a ghost town in Judith Basin County, Montana in September 1941. Photograph taken by Marion Post Wolcott. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #montana #usa",historycolored,https://www.instagram.com/p/DGJCxDlvhM9/,post_350.jpg,https://drive.google.com/uc?id=18kMDED0RIiBdSttedV7unUAuVcZpdHIC
Legendary American silent film star Buster Keaton photographed with a bulldog in c. 1929. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #busterkeaton #dog,historycolored,https://www.instagram.com/p/DGlXgfxT4zD/,post_351.jpg,https://drive.google.com/uc?id=1NjyVBdiKgk6jHzA_-F68vmR5LxIG1J22
"An IWW volunteer of the “Second Division” photographed on a horse in front of the Cantina Tijuana Saloon in Tijuana, Mexico during the Magonista rebellion of 1911. The Magonista rebellion of 1911 was an early uprising of the Mexican Revolution organized by the Liberal Party of Mexico, which was only successful in northern Baja California. The Magonistas controlled Tijuana and Mexicali from January 1911 until June 1911 when the rebellion was suppressed by forces loyal to Francisco I. Madero. Credit: @julius.colorization⁠ historycolored.com⁠ #history #mexico #tijuana",historycolored,https://www.instagram.com/p/DG594cLyc3O/,post_352.jpg,https://drive.google.com/uc?id=1_o5Mg_L_Ggqu5H5Ng6cm8x203-9KgFhZ
"Private George E. Richards of the 2nd Battalion, Royal Australian Regiment of Mildura, Victoria (Australia), sorting through rations in Korea on the 4 March 1954. Credit: @coloursofyesterday⁠ historycolored.com⁠ #history #korea #soldier",historycolored,https://www.instagram.com/p/DFsuGM5T86f/,post_353.jpg,https://drive.google.com/uc?id=1A6yHwP6YcV3jbUvop4zzDYOwHSKhHM1t
A crew member of the British Submarine HMS Taku (N38) sewing another success bar to their Jolly Roger upon returning to port after patrol. Photograph taken in Malta in March 1943. Credit: @dansteelecolour⁠ #history #submarine #ww2,historycolored,https://www.instagram.com/p/DFx3qgrTNFS/,post_354.jpg,https://drive.google.com/uc?id=1pH6nelbTTZZfU9tcpT9EGGNa772muAPl
"Restored footage from 1928 of people at the Livestock/Cattle Market in Leeuwarden, Netherlands.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: Veemarkt in Leeuwarden, OpenBeelden, Public Domain  #history #leeuwarden #netherlands #restored #historicalfootage",historycolored,https://www.instagram.com/p/DFinAbbOeqE/,post_355.jpg,https://drive.google.com/uc?id=19rM5jyX5pVJ8Xbu-iAtjVZqQGwIwQ7wR
"A group of women walking down a street in Ambridge, Pennsylvania, photographed by John Vachon in January 1941. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #ambridge #pennsylvania",historycolored,https://www.instagram.com/p/DF0cablTUPw/,post_356.jpg,https://drive.google.com/uc?id=1GdL3A2fNg0KdGgVe6at0ySQtg0X1jNDP
First Lord of the Admiralty Winston Churchill leaves a meeting of the war cabinet at 10 Downing Street via the back door on the 18 September 1939. Credit: @spektonzcolorizations⁠ historycolored.com⁠ #history #ww2 #churchill,historycolored,https://www.instagram.com/p/DGTWgC1ThG9/,post_357.jpg,https://drive.google.com/uc?id=1W6W_sEOylUxnWz3h2nLnvqB05xBWpv9q
Sergeant William McGregor who served with the Scots Fusilier Guards during the Crimean War photographed in 1856 by Cundall & Howlett. Credit: @timcolorization⁠ historycolored.com⁠ #history #crimeanwar #veteran,historycolored,https://www.instagram.com/p/DF5mDZ6Pxad/,post_358.jpg,https://drive.google.com/uc?id=16ULXhslpZm3muJknphdsuSSa7YuB96A3
"Restored footage from 1951 of a view of Paris, France, filmed from the top of the Arc de Triomphe.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: PET 1153 R 2 Paris, Internet Archive, CC BY 2.0  #history #france #paris #restored #historicalfootage",historycolored,https://www.instagram.com/p/DG9J3mHNDdA/,post_359.jpg,https://drive.google.com/uc?id=1HI6bfwaPogX9alIpEulj390TnEAahFlb
"A group of men gathered near the music pavilion in Tromsø, Norway photographed by Boye Strøm in 1905. Credit: @voje.color⁠ historycolored.com⁠ #history #tromso #norway",historycolored,https://www.instagram.com/p/DFvS4_DTPkJ/,post_360.jpg,https://drive.google.com/uc?id=1v_gEapijbXc-H94mgpqQRxE8lYBXI0eY
"Restored footage from 1922 of an alley in Amsterdam, the Netherlands showing the living conditions of some people living in the city. The original film was likely commissioned by the government of Amsterdam to show the progress being made in housing construction.  Footage frame rate increased, upscaled and “colorized” by HistoryColored using AI technology.  Footage originally from: Volkshuisvesting, OpenBeelden, Public Domain  #history #amsterdam #netherlands #restored #historicalfootage",historycolored,https://www.instagram.com/p/DHeiaZ4thhv/,post_361.jpg,https://drive.google.com/uc?id=1CEhr5m_TTklMRLVSN9KAQPmG0TF5cn4B
Portrait of King George V of the United Kingdom in military uniform in 1914. This photograph of George V was included on a postcard sent to the British Army troops on Christmas 1914 during the First World War. Credit: @socolorization⁠ historycolored.com⁠ #history #georgev #ww1,historycolored,https://www.instagram.com/p/DFk_n7Wv_Pf/,post_362.jpg,https://drive.google.com/uc?id=1AY4gLN4uOc5Gh6qIIMtELOCHOvk_iPHY
"People having their photo taken on the lawn of the US Capitol in Washington, D.C., in March 1943. Photograph taken by Esther Bubley. Credit: @sebcolorisation⁠ historycolored.com⁠ #history #capitol #washingtondc",historycolored,https://www.instagram.com/p/DFYHt7eTEO7/,post_363.jpg,https://drive.google.com/uc?id=1e8_oCjhI1FtzzSDLQRh793gPvDb5byh7
"A soldier of the 1/7th Battalion, King's Liverpool Regiment, photographed in a covered section of the trench on the front line north of La Bassee Cambrin Road in Pas-de-Calais, France on the 15 March 1918. Credit: @adrien.colorisation ⁠ historycolored.com⁠ #history #wwi #soldier",historycolored,https://www.instagram.com/p/DFS-D-3TR10/,post_364.jpg,https://drive.google.com/uc?id=1xVqXUgJaxynDqhzSBI2R8cE-BDYjrpgA
"Australian explorer and meteorologist Cecil Madigan facing extreme cold in Antarctica during the Australasian Antarctic Expedition 1911-1914. An ""ice mask"" has built up around his face during a blizzard while traveling back to the main base hut at Cape Denison. Photograph taken by Frank Hurley. Credit: @vintage.chrome.studios⁠ historycolored.com⁠ #history #antarctica #explorer",historycolored,https://www.instagram.com/p/DFf2E0MTNnS/,post_365.jpg,https://drive.google.com/uc?id=10aj_jw0tSvdK-0kIUCBEN_Jyzt5pCtXi
"Oudekerksplein in Amsterdam, Netherlands, photographed by Bernard Eilers in 1907. Oudekerksplein is a square in the center of Amsterdam named after the 14th-century church Oude Kerk, which is on the square. Credit: @coloriginals⁠ historycolored.com⁠ #history #amsterdam #netherlands",historycolored,https://www.instagram.com/p/DFdRTHOzsld/,post_366.jpg,https://drive.google.com/uc?id=1dXWInf4PmzJNDDtE1DlVJskQVfrMlzNF
"Swedish poet and amateur photographer Gustaf Larsson photographed at the Buters farm in Hörsne, Gotland, Sweden, on the 26 September 1916. He wrote poems in Swedish and Gutnish (Gotland language/dialect), and his poems would often be about the landscapes and culture of Gotland. Credit: @julius.colorization⁠ historycolored.com⁠ #history #sweden #gotland",historycolored,https://www.instagram.com/p/DH_YgPcMab3/,post_367.jpg,https://drive.google.com/uc?id=1SuUvuTVHryvm4eWzNCrD4yQbvvgebBVZ
"French artist Claude Monet photographed in his studio in Giverny, France, in the 1920s, with some of his Water Lily paintings in the background. Credit: @adrien.colorisation⁠ historycolored.com⁠ #history #monet #waterlillies",historycolored,https://www.instagram.com/p/DFVi8Qdzi0y/,post_368.jpg,https://drive.google.com/uc?id=1SpoIyyPHub9fk-iUu0PYUhYzVvV95DH0
"An Italian boy giving flowers to an American soldier whose tank had stopped on the edge of Rome, Italy in June 1944. Credit: @colourisedpieceofjake⁠ historycolored.com⁠ #history #ww2 #italy",historycolored,https://www.instagram.com/p/DFN0gZePh-P/,post_369.jpg,https://drive.google.com/uc?id=1kqZYTOxLzE5ulbP2MNXUN5wei9N1-drY
Two German soldiers and their mule wearing gas masks in c. 1917 during World War I. Credit: @melodie_colors_the_past⁠ historycolored.com⁠ #history #ww1 #mule,historycolored,https://www.instagram.com/p/DFashk1TEke/,post_370.jpg,https://drive.google.com/uc?id=1HxaJJK-gHGRsLBb693yY4DS9aCaAf7vL
