caption,username,post_url,filename,google_drive_link
"Beginning on the evening of #ThisDayInHistory in 1921, armed white rioters in Tulsa, Oklahoma, descended on the city’s predominately Black Greenwood District, burning homes and businesses across 35 city blocks to the ground, killing hundreds of Black residents and displacing 10,000 more. The #TulsaRaceMassacre stands as one of the worst incidents of racial violence in the nation’s history. To learn more, visit the link in our bio.",history,https://www.instagram.com/p/C7oY73DxxoV/,post_285.jpg,https://drive.google.com/uc?id=19Hxuu_UYm4Nmg_kilPFaxCFLYbxIpGWm
"The man picture here, Fred Korematsu, was arrested for resisting internment under President Franklin D. Roosevelt’s controversial Executive Order 9066. This order led to the incarceration of some 120,000 Japanese Americans in the wake of Japan’s attack on Pearl Harbor.  Following his conviction and incarceration, Korematsu filed suit in federal court. His case made its way to the U.S. Supreme Court, which upheld the government’s claim that the incarceration of Japanese Americans was a matter of “military urgency.” But in 1983, a judge overturned Korematsu’s conviction and he was later awarded the Presidential Medal of Freedom.   To learn more about Fred Korematsu and the Japanese Internment Camps, visit the link in our bio.",history,https://www.instagram.com/p/C7mCdFkMWxB/,post_286.jpg,https://drive.google.com/uc?id=1unUFWmRB0w4BwPBIN_gQCSSIY-gko8Hj
"This #MemorialDay we honor the men and women who lost their lives while serving in the U.S. military. Hundreds of thousands of women have served in uniform in the U.S. Armed Forces. Many made the ultimate sacrifice. This Memorial Day, we can join together to pay tribute to the brave women who gave their lives in service to our country.  📸 Aleda E. Lutz 📸 Ashley White 📸 Carol Ann Drazba 📸 Cornelia Fort 📸 Jessica Ellis 📸 Lori Piestewa 📸 Ruth M. Gardiner 📸 Sharon Ann Lane",history,https://www.instagram.com/p/C7eUFH-xTEu/,post_287.jpg,https://drive.google.com/uc?id=1TS_wfNkJbB0y6Nfei8O2PkkE83xRgWqA
"Set in 1959 at a fictional all-male preparatory school, Dead Poets Society, starred Robin Williams as a charismatic English teacher who encourages his students to “seize the day.” The movie, released in select theaters on #ThisDayInHistory in 1989, was nominated for four Academy Awards and won Best Original Screenplay.",history,https://www.instagram.com/p/C7tjF16ggoa/,post_288.jpg,https://drive.google.com/uc?id=1QpdG9Yt9dI1zykWNsLMEIRim93DWG7Gi
"Anna May Wong rose to fame as an actress during the Golden Age of Hollywood. Living from 1905 to 1961, Wong grappled with racism and the repercussions of the Chinese Exclusion Act of 1882 that limited her opportunities. Nevertheless, she acted in over 60 productions and blazed a trail for Asian Americans in the entertainment industry. To learn more about her, visit the link in our bio.",history,https://www.instagram.com/p/C7hUXojtu3x/,post_289.jpg,https://drive.google.com/uc?id=1l2j18mRmljqREoZPS5FG6nCecUS_4DKV
"World War I, also known as the Great War, reshaped the course of history.   Tonight, #TheGreatWar tells the story of how an isolationist America reluctantly entered World War I and emerged a global power.",history,https://www.instagram.com/p/C7fA55SJXHO/,post_290.jpg,https://drive.google.com/uc?id=1M4MK7vrZP2mVuJsey4isOzaoJFGYpq8-
"#ThrowbackThursday Let’s take a look back at the International Lesbian and Gay Freedom Day Parade in San Francisco, CA.   📸 International Lesbian & Gay Freedom Day Parade, San Francisco, California; 1990 📸 International Lesbian & Gay Freedom Day Parade, San Francisco, California; 1989. 📸 International Lesbian & Gay Freedom Day Parade, San Francisco, California; 1985",history,https://www.instagram.com/p/C8Kwlx7zcz8/,post_291.jpg,https://drive.google.com/uc?id=1Ff4pKUkzWiqgdctGC8Xsj_mNNdKsPaN0
"Here are just a few history-making African American Olympians to know:   Alice Coachmen set a national high jump record when she was just 16 and was the American high jump champion for 10 consecutive years.  In 1948, she became the first Black woman ever to win Olympic gold.   After a childhood bout of scarlet fever, Wilma Rudolph was told she’d never walk again. But by 1960, she was the fastest woman in the world. She won one bronze and three gold medals—and broke three world records— at the 1960 Olympics in Rome.   With his victory in the 1,000-meter speedskating race, Chicagoan Shani Davis became the first Black athlete ever to win gold in an individual event at a Winter Olympics.   To learn more ahead of the Olympics, visit the link in our bio.",history,https://www.instagram.com/p/C9xkrAzJirl/,post_292.jpg,https://drive.google.com/uc?id=1eWzAg3LYm6fSzVdTrhjI3jQnQKEebneO
It's time to meet the families #FiveFamilies #AmericanGodfathers,history,https://www.instagram.com/p/C-K41f2NLOl/,post_293.jpg,https://drive.google.com/uc?id=1PuKDwzZbi2EpfftrxvD5lw4aiW-X16uv
"Across the critical years of 1917 and 1918, The Great War, covers America’s involvement in World War I through the eyes of General John J. Pershing, Michael B. Ellis, Henry Johnson and Horace Pippen. The two-night documentary series premieres tomorrow. #TheGreatWar",rocknrobintv,https://www.instagram.com/p/C7cdrDiROgz/,post_294.jpg,https://drive.google.com/uc?id=1exlgHv8PVt3kjzKJUAVLgMMnIbjEZTm_
"#ad. This Memorial Day, The History Channel and @USAA, are proud to bring you the story of #TheGreatWar, covering U.S involvement in World War I in the critical year of 1918. This must-watch documentary premieres tonight and continues tomorrow at 8/7c.",history,https://www.instagram.com/p/C7eS9ZxMwgO/,post_295.jpg,https://drive.google.com/uc?id=16CRL4oyJKJu9oP5WUCHpwtuvi_4IYV2j
"In May 1989, nearly a million people, mostly students, crowded into central Beijing to join ongoing protests for greater democracy and political and economic freedoms. For nearly three weeks, protesters kept up daily vigils and marches. But on #ThisDayInHistory in 1989, Chinese troops and security police stormed through Tiananmen Square, firing indiscriminately into the crowds of protestors.",history,https://www.instagram.com/p/C7zxcczJYIf/,post_296.jpg,https://drive.google.com/uc?id=1cVAlN-3_KEkTX-fta6fnJjgw0aCXKGcj
"From the mystical depths of the Ark of the Covenant to the sacred pages of the Holy Bible, Holy Marvels with Dennis Quaid illuminates the remarkable history, perplexing mysteries and legendary journeys behind some of the world’s most sacred and holy relics. #HolyMarvels",history,https://www.instagram.com/p/C6_0wSOrKLB/,post_297.jpg,https://drive.google.com/uc?id=1QHFKCpoCEbMyOAlTeDpJQtu99EDtwfDE
"Sally Ride, a Stanford University alum and physicist who briefly considered a professional tennis career, responded to a newspaper article on NASA’s call for young tech-savvy scientists who could work as mission specialists. On #ThisDayInHistory in 1983, Sally Ride became the first American woman to travel into space.",history,https://www.instagram.com/p/C8W8iH1uZ41/,post_298.jpg,https://drive.google.com/uc?id=18rg09xL1rcH4ID0Kqr3x_aQ4RMWaUv1E
"Set during the 1936 Summer Olympics in Berlin, Germany, and just three-years before the start of WWII, African American track and field athlete Jesse Owens took the world stage and launched into international fame by making Olympic history. Triumph: Jesse Owens and the Berlin Olympics will explore Owen’s athletic dedication, perseverance, and triumph. #TriumphJesseOwens   @doncheadle, @uninterrupted , @andrelgaines , @groupm_motion, @studiocinemation, @jeremyschaap",history,https://www.instagram.com/p/C69Hm4UpYNh/,post_299.jpg,https://drive.google.com/uc?id=1lN7rFyEU7zL8MhZprQgYAYbEGXdTQimc
"This Military Appreciation Month, The @HISTORY Channel is proud to partner with our sponsor, @NavyFederal to honor the heroes who served our country and continue to support their communities.",history,https://www.instagram.com/p/C7UpG7HPPSR/,post_300.jpg,https://drive.google.com/uc?id=1NVOJcC1MkybyU1q_3-rNg2QhJWR6uLd3
"Asian Americans have made countless significant contributions throughout U.S. history. Read below for some of those stories.   Chinese-born physicist Chien-Shiung Wu, Ph.D. is known as the “first lady of physics” for her contributions to nuclear and particle physics.   Born in the Philippines, Larry Itliong immigrated to the mainland United States and began working as a laborer. He went on to be a founder of the United Farm Workers labor union and helped organize the successful Delano Grape Strike.   Indian American computer architect Ajay Bhatt had a hand in developing a range of computer-related technologies but one he’s best known for is the Universal Serial Bus (USB).   Amanda Nguyen founded Rise, a nonprofit organization that seeks to legally empower victims of sexual assault. In 2019, she was nominated for a Nobel Peace Prize.   For more #AAPIHeritage stories, visit the link in our bio.",history,https://www.instagram.com/p/C7PAFRPNG4e/,post_301.jpg,https://drive.google.com/uc?id=1AH0KhzPEK7KmMyydTQ-CQQqFQ53B7lFV
"The Brooklyn Bridge opened on #ThisDayInHistory in 1883, connecting the cities of New York and Brooklyn for the first time. Thousands of residents turned out to witness the dedication ceremony and see Emily Roebling, who managed the bridge’s construction after her engineer husband fell ill, become the first person to cross the span.   📸 Two men surveying the construction of the Brooklyn Bridge; 1877",history,https://www.instagram.com/p/C7Wm7JQs1rW/,post_302.jpg,https://drive.google.com/uc?id=1ZSL9Z2jDduzhFlFiQRC-O0Wa20oM_62v
"Frank Sinatra emerged from Hoboken, New Jersey to become one of the most popular entertainers with a career that spanned more than five decades. When he died on #ThisDayInHistory in 1998, he left behind a catalog of hits like, “My Way,” “Fly Me to the Moon,” and “New York, New York.”",history,https://www.instagram.com/p/C68z3DLv81N/,post_303.jpg,https://drive.google.com/uc?id=1bihrQuXss-Q1o2PjLJ4N4gpp8n91xs8A
"#ad This Memorial Day weekend, the @USAA Poppy Wall of Honor stands on the National Mall in Washington as a testament to the courage of those who have made the ultimate sacrifice. We at HISTORY join our sponsor @USAA in honoring our country’s fallen heroes.",history,https://www.instagram.com/p/C7ZCooeshG_/,post_304.jpg,https://drive.google.com/uc?id=10ncnr4mFXFduARvsEBKOv8gKcdEjbrhE
"Join us as we commemorate the 80th anniversary of the D-Day landings in Normandy during WWII, a critical event that would alter the outcome of the war. Hundreds of thousands of young men and women were involved in this pivotal chapter in World War II, and many of their stories have remained untold until now. #DDay: The Unheard Tapes premieres on June 6th at 8/7c on The History Channel.",history,https://www.instagram.com/p/C7ZfOqxt6ik/,post_305.jpg,https://drive.google.com/uc?id=1FtbfRusg7cCAwAHHLMrxdiqtp4o28L2O
Ellen O’Neal was a trailblazing skateboarder from California and became one of the first female professional skateboarders in the 1970s.,history,https://www.instagram.com/p/C7brLYYu6h0/,post_306.jpg,https://drive.google.com/uc?id=1oR_-D9HFCEDzfiSr4uCoyz26J2FkgheF
"#ad Together with our sponsor @usaa , we pause this Memorial Day to remember our nation’s fallen. The USAA Poppy Wall of Honor is a tribute to these heroes like no other, featuring more than 600,000 red poppies, representing each service member who lost their life in the line of duty since WWI. Honor the fallen by sharing your #PoppyInMemory of a friend, loved one or for all who made the ultimate sacrifice. To learn more visit the link in our bio.",history,https://www.instagram.com/p/C7WbT0SOSGt/,post_307.jpg,https://drive.google.com/uc?id=138yLEvW4MW9s7QDno31LD8JOhRpbcppW
"Throughout her 7 decades as the monarch of Great Britain, Queen Elizabeth II established her own signature style.",history,https://www.instagram.com/p/C76VaL7x8Sx/,post_308.jpg,https://drive.google.com/uc?id=1oqsyuh9buaMSZRePA1SHvvhorj-kK7sO
"Queerness could be appreciated on stage, but in the everyday lives of major stars, it was often hidden in sham unions known a “lavender marriages.” To learn more, visit the link in our bio.",history,https://www.instagram.com/p/C8r6TI_OGmo/,post_309.jpg,https://drive.google.com/uc?id=1C09z8G9yRKf-4vSEDA-s76uL4dpU2495
"The New York World’s Fair opened on #ThisDayInHistory in 1939. The fairgrounds exhibited new technology such as FM radio, robotics, fluorescent lighting, and a crude fax machine. To learn more, visit the link in our bio.  🎥 man gives commands to robot with telephone; robot walks / NY World’s Fair; 1939",history,https://www.instagram.com/p/C6ZRuEzpxiv/,post_310.jpg,https://drive.google.com/uc?id=1AFhkf2-q2EyKht9WFfBuFfpXDCubu9qg
Both Great Britain and the United States celebrated Victory in Europe Day on #ThisDayInHistory in 1945.   V-E Day celebrated the unconditional surrender of German forces to the Allies in World War II.,history,https://www.instagram.com/p/C6uCfmJMuaA/,post_311.jpg,https://drive.google.com/uc?id=1IA-KBt3uM7CPei0osZkJABp2Sdj-EMNP
"Betty White became the oldest person to host Saturday Night Live at 88 years old, on #ThisDayInHistory in 2010. Her hosting gig came about, in part, after hundreds of thousands of her fans signed onto a Facebook campaign rallying for it. She won her seventh Emmy Award for her SNL appearance.",history,https://www.instagram.com/p/C6uQAJltRzm/,post_312.jpg,https://drive.google.com/uc?id=1n-SGIjXs3XQoFYGsy5_B4NSug0EVS2nQ
"Do you know who was the first American astronaut to  travel into space?   On #ThisDayInHistory in 1961, Navy Commander Alan Bartlett Shepard, Jr., became the first American astronaut to travel into space. His suborbital flight, which lasted 15 minutes, was a major triumph for NASA.",history,https://www.instagram.com/p/C6lq6jgLtpa/,post_313.jpg,https://drive.google.com/uc?id=1fUYIr_65AHmDcBMXeNHrepSZnkPaTOUn
"Do you believe in the Loch Ness Monster?   On #ThisDayInHistory in 1933, a sighting of Nessie was reported for the first time.",history,https://www.instagram.com/p/C6eL34RrOGQ/,post_314.jpg,https://drive.google.com/uc?id=1P9LvyNROdbQkmipTn6MtMcXGUL3gKFOU
"Did you know surfing dates back to 12th century Polynesia? During the 1800s in Hawaii, missionaries tried to discourage the sport, but a Hawaiian princess helped bring it back. To learn more about the history of surfing, visit the link in our bio.   🎥 Men surfing in ocean, Hawaii, USA; 1953",history,https://www.instagram.com/p/C6em1LUp4So/,post_315.jpg,https://drive.google.com/uc?id=1FUbDCNEwLNwa2NuCa9Wn7GXwET0UOoMr
Former first lady Jacqueline Kennedy Onassis was one of the defining fashion trendsetters of the 1960s. American women eagerly sought out the famous “Jackie look.” The icon died on #ThisDayInHistory in 30 years ago.,history,https://www.instagram.com/p/C7Jf9fjtL0s/,post_316.jpg,https://drive.google.com/uc?id=1DLMrfRG5zKvb5oZjjYffeguAJklqjtzs
"120 years ago, Salvador Dalí was born.",history,https://www.instagram.com/p/C61cA5nga9c/,post_317.jpg,https://drive.google.com/uc?id=1MfahspDmoLqXmjOIxaLYziJnQarw43BH
"Many sports fan know the story behind this iconic Bobby Orr photo.   It’s Game 4 of the Stanley Cup final in 1970 and 40 seconds into overtime Bobby Orr slipped the winning goal past the St. Louis Blues goaltender. After scoring, Orr leaps into the air before landing flat and sliding into his teammates’ embrace. The iconic image, captured on #ThisDayInHistory in 1970, is one of the most famous sports photographs of all time.",history,https://www.instagram.com/p/C6ybun7uKLe/,post_318.jpg,https://drive.google.com/uc?id=10QXWR1Es9mqj_La1TJ3wq8HEX2ZCGO2S
"Joan of Arc is our ""Roman Empire"". We think about her accomplishments of #ThisDayInHistory in 1429 at least once a day. During the Hundred Years’ War, the 17-year-old French peasant led a French force in relieving the besieged city of Orleans. In the weeks that followed, she led more forces into a number of stunning victories.",history,https://www.instagram.com/p/C6XAgEHNNIm/,post_319.jpg,https://drive.google.com/uc?id=18VahW7o5inxgcyvJ2TQ5NozEGWCtSU77
What historical moment do you have on your mind?,history,https://www.instagram.com/p/C6MqsMsL6Qs/,post_320.jpg,https://drive.google.com/uc?id=1Y6fKC_Oy-9_FX0Fs6DCKGF4kzbv6g_sB
Today is National Siblings Day. Tag your siblings and let us know why you’re the favorite.   📸 Venus and Serena Williams; 1992 📸 The Kennedy siblings 🎥 Orville and Wilbur Wright 📸  Cassius Clay (later Muhammad Ali) with his brother Rudolph (later Rahman Ali) 📸 Fred Astaire and his sister Adele 📸 Ethel Barrymore and her brother John 📸 Haylie Duff & Hilary Duff,history,https://www.instagram.com/p/C5lnWqCMnP8/,post_321.jpg,https://drive.google.com/uc?id=1HzFrOqr8pGBQSkiJ7DtNWsutpMOl98Ym
"Thrilled to share with you our latest @rocknrobintv documentary entitled, “The Great War” Here’s a first look at this two-part documentary series event premiering this Memorial Day @history examining the complex history of America joining WWI and emerging as a global power.",rocknrobintv,https://www.instagram.com/p/C6MPEwjrz7y/,post_322.jpg,https://drive.google.com/uc?id=1HRnskahvD099eo-Awq7mB9EK9dczm8sP
The First Lady of Song was born on #ThisDayInHistory in 1917. #DidYouKnow Ella Fitzgerald made history as the first African American woman to win a Grammy?,history,https://www.instagram.com/p/C6MTh3GCnlJ/,post_323.jpg,https://drive.google.com/uc?id=1y9eB9rtjWBXeUxIuYBZ9PhNDnwDpM8kn
You just had to be there. #PhoneBooth #History  📸 Joe Strummer and Nicky 'Topper' Headon The Clash in New York; 1978,history,https://www.instagram.com/p/C56N3q5xGeh/,post_324.jpg,https://drive.google.com/uc?id=1TxcTBRWrmcKYBXJg18AdvhIX6iY5rIm9
"Some 250,000 people were imprisoned at the Buchenwald concentration camp, and more than 56,000 died, from disease, malnutrition, beatings and executions. Doctors and scientists also performed medical experiments on inmates, testing the effects of vaccines against contagious disease. On April 11, 1945, anticipating the arrival of Allied troops, the prisoners assumed control of Buchenwald, and the American Third Army liberated the camp later that day. Among those rescued by the Americans was future activist and author Elie Wiesel. To learn more about the horrors of the Holocaust, visit the link in our bio.   🎥 Survivors of the Buchenwald concentration camp",history,https://www.instagram.com/p/C5oNGh_uB1j/,post_325.jpg,https://drive.google.com/uc?id=1gWoF5-Cf8HpYeNkV2Brd7Q4-YhKdzRzG
"After hearing about the sinking of the Titanic, friends and family ran to the White Star offices to hear more information about their loved ones. The Titanic’s maiden voyage took off on April 10, 1912, from Southampton, England and at about 2:20am on #ThisDayInHistoryin 1912, the stern and bow of the ship sank to the ocean floor.",history,https://www.instagram.com/p/C5yeplwN2AD/,post_326.jpg,https://drive.google.com/uc?id=1CeG7ZdSzy5_dW2SeBySY-Ky0A9ArKvMs
"Studio 54 opened on #ThisDayInHistory in 1977.   Studio 54 was one of the more difficult clubs to get into. Owners Steve Rubell and Ian Schrager became famous for openly and shamelessly excluding all but the most chic, famous, or beautiful patrons in.   The club welcomed celebs like Bianca Jagger, Liza Minnelli, Andy Warhol, Jackie Onassis and more.",history,https://www.instagram.com/p/C6O7Wk4Lpk3/,post_327.jpg,https://drive.google.com/uc?id=19cP_kONpxDWY4SHoigcCCTh1W2e4yYUI
"At the outbreak of World War I in 1914, the United States remained on the sidelines, adopting the policy of neutrality, while continuing to engage in commerce and shipping with European countries on both sides of the conflict. However, it was increasingly difficult to maintain neutrality after several U.S. ships were damaged or sunk by German mines. On #ThisDayInHistory in 1917, two days after the U.S. Senate voted to declare war against Germany, the U.S. House of Representatives endorsed the declaration and America formally entered the Great War. To read more about #WorldWarI, visit the link in our bio.",history,https://www.instagram.com/p/C5bUK3Fsaub/,post_328.jpg,https://drive.google.com/uc?id=17gbefp8Qc_OdcrplYVt0OgI34ziIITb7
"The Falkland Islands, located about 300 miles off the southern tip of Argentina, had long been controlled by Great Britain but also claimed by Argentina . But on #ThisDayInHistory in 1982, Argentina invaded the Falkland Islands. Under orders from their commanders, Argentine troops inflicted no British casualties, and Prime Minister Margaret Thatcher assembled a naval task force of 30 warships to retake the islands. As Britain is 8,000 miles away, it took several weeks for the British warships to arrive. By June 14, the Argentine troops surrendered, effectively ending the conflict.   Humiliated in the Falkland Wars, the Argentine military was swept from power in 1983 and civilian rule was restored. In Britain, Margaret Thatcher’s popularity soared after the conflict.   To read more about the Falkland Wars, visit the link in our bio.",history,https://www.instagram.com/p/C5RqPKaB3Pj/,post_330.jpg,https://drive.google.com/uc?id=1OAugQi41Zlt56242sH7kvjCrC8OqeoFI
"Do you know who won Eurovision in 1974? If you guessed Sweden with the song “Waterloo,” you’d be correct! Thank you Abba!",history,https://www.instagram.com/p/C5azhxJxVeq/,post_331.jpg,https://drive.google.com/uc?id=1K7eNYFFJCCiQhUL7YM621Ul4l1xFilfZ
"The photos here show the Terracotta warriors that were unearthed on March 29, 1974.   While digging a well near Xi’an, China, farmers discovered a filled-in pit containing 6,000 life-size terracotta soldiers. The site was soon identified as the burial place of Emperor Qin. In addition to the large pit containing the soldiers, three more pits were discovered.   The army of life-size soldiers, archers, horses, and chariots was stationed in military formation to protect the emperor in the afterlife. The restoration of the figures revealed that the workers used molds and assembly lines to complete each one.   Even after 50 years after its discovery, less than 1% of Emperor Qin’s tomb has been excavated. To read more about the discovery on #ThisDayInHistory, visit the link in our bio.",history,https://www.instagram.com/p/C5G0j1VRM17/,post_332.jpg,https://drive.google.com/uc?id=1lPFOYQa-3z2JCecg-KJCtAn-Koq4sMHR
"Dr. Jonas Salk announced on a national radio show that he successfully tested a vaccine against poliomyelitis. The announcement came on #ThisDayInHistory in 1953, clinical trials began in 1954 and in April 1955, it was announced that the vaccine was effective and safe. Today, there is no year-round transmission of the poliovirus in the United States. To learn more about Jonas Salk, visit the link in our bio.   🎥 1955 Polio Vaccine Success",history,https://www.instagram.com/p/C4_Q08SOMBL/,post_333.jpg,https://drive.google.com/uc?id=1IsN5FDz_PWLiHiUp4Db-Go6YZRGxeHKh
"The Eiffel Tower was inaugurated on March 31, 1889, in a ceremony presided over by Gustave Eiffel. To read more on the events of #ThisDayInHistory,  visit the link in our bio.   #EiffelTower #TowerEiffel #ParisHistory",history,https://www.instagram.com/p/C5LrCf9OLN3/,post_334.jpg,https://drive.google.com/uc?id=1AHjy6hRcebxHjlIASl0llEvifsYOt6La
"An estimated 52.2 million people tuned in for the final episode of “Friends” 20 years ago, on #ThisDayInHistory. Throughout the show’s run, its six stars maintained a famously unified front, ensuring that no one of them emerged as a dominating force onscreen and even negotiated their salaries together. What is your favorite moment from “Friends?”",history,https://www.instagram.com/p/C6oyYXfJCFI/,post_335.jpg,https://drive.google.com/uc?id=17qizI6-J0z6F3hjFjZhC4plvc-YUWenp
"The danger of fire in factories like the Triangle Shirtwaist was well-know, but high levels of corruption in both the garment industry and city government generally ensured that no useful precautions were taken to prevent fires.   On March 25, 1911, with over 500 workers – the majority girls and young women - present in the factory, a fire began in a rag bin. Workers and managers attempted to use the firehouse to extinguish it but was unsuccessful. The young workers tried to exit by the elevator, but it was only able to make four trips before it broke down. Workers resorted to fleeing through the stairwells but found themselves locked out of the only accessible one. Those working in floors above were able to escape to the roof and jump to adjoining buildings. And girls who did not make it to the other options began to jump from the windows to escape. Once the firefighters arrived, it took 18 minutes to bring the fire under control. But a total of 146 people were killed in the fire.   The fire helped unite organized labor and reform-minded politicians and the workers union set up a march to protest the conditions that led to the fire.   To read more about the Triangle Shirtwaist Factory fire on #ThisDayInHistory, visit the link in our bio.   📸  This photo shows the gutted remains of the tenth floor, with only the floors and walls intact 📸 Triangle Shirtwaist Company Fire Aftermath 📸 Fire Engines On Way to Triangle Shirtwaist Fire",history,https://www.instagram.com/p/C48NWlIS6rC/,post_336.jpg,https://drive.google.com/uc?id=1HMu2-W-PBgWkNFkyg3L1g0DhIJsy-whD
"Join us as we celebrate Jewish American Heritage Month. Throughout May, explore and highlight the vibrant history, culture, and contributions of Jewish Americans throughout our nation's history.",history,https://www.instagram.com/p/C6b5ZeQM8Rq/,post_337.jpg,https://drive.google.com/uc?id=1AbfUBfNYx7mT6uigUNTe6_i6hzl7CsF6
"This is one of the last photos taken of Dr. Martin Luther King Jr., taken on April 3, 1968. The next day, he was fatally shot while standing on the balcony outside his room at the Lorraine Motel in Memphis, Tennessee.",history,https://www.instagram.com/p/C5V_TtVOgQG/,post_338.jpg,https://drive.google.com/uc?id=1mIPR3z3g34kV0l-YYjdzznRw2vOhZjOv
"Many watched the popular hit TV show Seinfeld. It reached record levels of popularity, and these photos show the last days of shooting the final episode of Seinfeld.",history,https://www.instagram.com/p/C5TgkMTsld0/,post_339.jpg,https://drive.google.com/uc?id=1NS0EJrE8PHpKZ3kF9ol5mSWPqAIOqkJ1
"Actor Marlon Brando declined the Academy Award for Best Actor for his career-reviving performance of The Godfather. The actress and activist Sacheen Littlefeather attended the ceremony on March 27, 1973 in his place, stating that Brando “very regretfully” could not accept the award, as he was protesting Hollywood’s portrayal of Native Americans in film.   Littlefeather, who died in 2022 at the age of 75, long claimed Yaqui and Apache heritage, but after her death, allegations arose that she had fabricated her Native ancestry.   Did you know that Marlon Brando was not the first performer to turn down an Oscar. The first was George C. Scott, who politely declined to accept his award in 1971 and reportedly said: “I don’t want any part of it.”   To read more about the events on #ThisDayInHistory, visit the link in our bio.",history,https://www.instagram.com/p/C5CIS-rxiO5/,post_340.jpg,https://drive.google.com/uc?id=1c9681-nOtxgyrrbUHBgliMTgO5rvYMZv
Rolling up to work on Monday after the clocks sprung forward like.... 📸 Comedian Jim Carrey on The Johnny Carson Show; 1991,history,https://www.instagram.com/p/C4Yeb32hM8Y/,post_341.jpg,https://drive.google.com/uc?id=1zt4Go1jxRrdkZRImrefPUPgU08dstkmc
"Passed without debate on March 22, 1765, the #StampAct was designed to force colonists to use special stamped paper in the printing of newspapers, pamphlets, almanacs, and all legal papers. The outrage was immediate. After months of protest and economic turmoil, the British Parliament voted to repeal the Stamp Act a year later. To learn more about the events on #ThisDayInHistory, visit the link in our bio.",history,https://www.instagram.com/p/C405XzKRSF8/,post_342.jpg,https://drive.google.com/uc?id=1DIsNu7reQm-1Cg3ebs2hmPoYi8zj_TZD
"Can you name the man in this image?   If you guessed Ferruccio Lamborghini, you would be correct. Born on #ThisDayInHistory in 1916 in Italy, he turned his tractor making business to luxury sports cars.",history,https://www.instagram.com/p/C6TKI9ixxnz/,post_343.jpg,https://drive.google.com/uc?id=1XQBqaNQqwT4wgWG75Pgl08bAFka_SNA6
"The Spice Girls were known for their empowering message of “Girl Power.” Their debut album, Spice, was a huge success and their legacy of promoting female empowerment continues today. What is your favorite Spice Girl song?",history,https://www.instagram.com/p/C4lTatcOxbe/,post_344.jpg,https://drive.google.com/uc?id=1nBriTrRis3xZk-JN3uTFL_eDzA5BXsZJ
"In the name of African American voting rights, 3,200 civil rights demonstrators in Alabama, led by Dr. Martin Luther King, Jr. and other civil rights leaders, began a historic march from Selma to Montgomery on #ThisDayInHistory in 1965. Federalized Alabama National Guardsmen and FBI agents were on hand to provide safe passage for the march. To learn more, visit the link in our bio.",history,https://www.instagram.com/p/C4yQBkputJZ/,post_345.jpg,https://drive.google.com/uc?id=1jLKm2zGatQKHq0fluaw1o9jMwr1t20Gu
"After her husband was incapacitated in an accident, Emily Warren Roebling (pictured) took over supervising the construction of the Brooklyn Bridge. Learn more below.   The construction of the Brooklyn Bridge began with a freak accident. In 1869, bridge designer John Augustus Roebling was hit by an approaching ferry. He died three weeks later, and the job of chief engineer went to his eldest son, Washington Roebling.   Three years later, Washington himself was incapacitated by “caisson disease” (now known as decompression sickness or “the bends”). With the chief engineer confined to his bed, his wife, Emily Warren Roebling, stepped up and steered the completion of one of the 19th century’s most impressive achievements. She served as both nurse and private secretary, taking over his letters, keeping his notebooks, reviewing construction plans and more. And he never failed to give credit to his wife for her contributions to the bridge.   Engineer or not, Emily’s influence on one of the world’s most famous architectural icons remains undeniable. To learn more about #EmilyRoebling and the #BrooklynBridge, visit the link in our bio.",history,https://www.instagram.com/p/C4ayQdyLv-2/,post_346.jpg,https://drive.google.com/uc?id=13YXx-s2NS3yEtJ8M81QqFyXcUKB4irl6
"At the beginning of the Great Depression, Nevada’s mines were in decline, and its economy was in shambles. On #ThisDayInHistory in 1931, Nevada’s state legislature took drastic measures and legalized gambling for the first time in decades.  To learn more about how Las Vegas became the gambling mecca, visit the link in our bio.   📸 Las Vegas Casino On April 1935 📸 Men Playing Roulette; 1931 📸 Game Of Chuck-A-Luck Being Played; 1931 📸 Gambling Room Of Casino Outside Vegas; 1931",history,https://www.instagram.com/p/C4tcSaDuwde/,post_347.jpg,https://drive.google.com/uc?id=1AyTz-jDjHVednsxfL6IF-evowQcU4NzP
Some of the iconic fashion houses in history.   Did you know the modern industry of a fashion house began in the mid-19th century when the designer Charles Frederick Worth founded a fashion house in Paris with luxury designs made for his aristocratic clientele?,history,https://www.instagram.com/p/C4qp5THO57G/,post_348.jpg,https://drive.google.com/uc?id=14YewUfH12SVb1053I3T5agqZWXKQCvhv
GRWM and learn about ✨historic wellness trends.✨ #ThisIsHistory #HistoricWellness,history,https://www.instagram.com/p/C4VvSpjubF5/,post_349.jpg,https://drive.google.com/uc?id=1dq7sGolFmfxAyWrRA32idhSQ8_h-3wi2
